id,temp,humidity,rainfall,cases,date
79,37,71,,289,2015-06-06
80,22,54,,563,2015-06-21
81,34,56,,278,2014-11-15
82,28,65,1,331,2014-02-03
83,24,36,,511,2015-10-23
84,25,41,5,,2015-05-20
85,24,75,,517,2015-04-24
86,32,58,,103,2014-02-26
87,34,73,1,503,2015-09-22
88,31,36,4,585,2014-12-27
89,20,54,,200,2014-02-11
90,38,37,,220,2014-09-29
91,35,71,2,84,2015-06-27
92,28,64,,170,2015-09-13
93,33,36,,513,2014-09-18
94,27,44,,364,2014-03-17
95,23,50,,495,2014-07-07
96,24,38,3,397,2014-07-04
97,35,69,,331,2015-04-30
98,39,74,2,591,2015-03-18
99,40,55,,441,2014-04-02
100,25,68,,138,2015-04-17
101,34,43,6,163,2015-08-13
102,24,47,,448,2014-09-05
103,20,73,1,,2015-04-01
104,27,46,2,228,2015-01-29
105,24,37,,191,2014-11-09
106,26,66,,493,2015-03-20
107,31,66,6,573,2015-07-03
108,31,74,2,503,2014-02-01
109,31,52,2,,2014-10-23
110,34,66,,482,2015-06-07
111,24,54,6,406,2015-11-03
112,33,60,,497,2015-11-06
113,27,74,,35,2014-10-03
114,23,63,,79,2015-03-17
115,21,67,6,204,2014-12-09
116,24,42,4,101,2015-12-09
117,35,70,,72,2015-11-13
118,20,73,,596,2015-10-23
119,23,74,,,2015-10-19
120,34,50,,,2014-08-03
121,23,45,,153,2014-10-28
122,20,64,,550,2014-04-24
123,28,50,5,209,2015-08-25
124,23,39,3,131,2014-07-24
125,35,41,6,81,2014-07-30
126,40,58,,359,2015-09-07
127,34,63,3,580,2015-04-25
128,33,38,2,,2014-01-18
129,33,57,,320,2014-08-12
130,32,36,2,,2014-08-31
131,37,48,,266,2015-03-12
132,34,37,,162,2014-10-02
133,20,45,,,2014-12-19
134,21,62,1,585,2014-01-16
135,22,36,,,2015-08-07
136,20,68,5,221,2015-02-03
137,20,63,,259,2015-02-17
138,34,50,,213,2014-11-01
139,25,72,3,425,2015-03-30
140,37,64,,159,2014-12-24
141,28,54,,206,2015-12-09
142,29,41,,69,2014-02-01
143,40,49,2,57,2015-10-14
144,27,56,,,2014-09-19
145,40,38,,315,2015-09-13
146,22,61,,579,2014-06-08
147,25,73,,366,2014-12-19
148,27,75,,544,2014-12-06
149,35,62,1,,2014-12-25
150,34,40,,396,2015-07-24
151,25,54,,594,2015-07-27
152,35,37,4,261,2014-05-09
153,35,69,3,548,2014-11-23
154,30,57,,96,2014-10-20
155,25,55,,395,2014-11-27
156,27,39,3,322,2015-07-06
157,31,66,3,474,2015-03-17
158,24,74,2,287,2014-06-16
159,36,45,,93,2015-10-21
160,38,72,,539,2014-05-07
161,25,41,,139,2014-10-08
162,30,50,,213,2014-05-03
163,33,62,6,,2014-04-17
164,26,38,4,71,2014-12-13
165,27,48,4,545,2014-02-03
166,20,47,,292,2014-11-03
167,27,67,,,2015-02-11
168,32,52,,508,2014-04-05
169,24,63,,396,2014-05-28
170,40,39,,98,2015-04-24
171,24,55,2,583,2014-11-28
172,35,40,,18,2014-04-09
173,20,68,5,526,2015-09-29
174,20,75,2,77,2014-08-17
175,29,55,,349,2015-09-21
176,21,50,3,332,2014-01-28
177,23,48,5,488,2015-02-28
178,20,60,,99,2015-02-01
179,40,69,6,276,2015-10-11
180,27,50,,170,2014-05-28
181,22,37,,60,2014-06-10
182,20,63,,266,2014-12-01
183,38,54,,10,2014-01-29
184,23,58,5,41,2014-05-12
185,30,48,,397,2014-01-07
186,30,74,,105,2015-10-26
187,34,58,,503,2014-05-18
188,25,44,1,,2014-11-04
189,20,52,,,2015-11-03
190,35,45,,599,2014-10-24
191,33,55,2,128,2014-12-30
192,22,68,1,182,2014-09-21
193,32,55,,123,2014-03-15
194,32,60,1,149,2014-11-17
195,27,54,,192,2015-08-06
196,21,61,,506,2014-07-06
197,39,68,,146,2015-05-17
198,37,40,,128,2014-10-16
199,37,45,,326,2015-02-22
200,33,74,5,36,2014-02-23
201,40,43,,433,2014-06-23
202,31,68,,353,2014-09-11
203,31,51,,475,2014-03-04
204,27,69,3,185,2014-03-18
205,28,40,,465,2015-07-13
206,39,36,5,422,2014-09-27
207,36,75,,100,2014-10-04
208,26,49,,324,2015-03-13
209,28,57,2,86,2015-06-09
210,33,64,4,,2014-12-12
211,36,47,,307,2014-05-29
212,35,51,,,2015-04-06
213,28,52,,331,2015-02-09
214,25,63,,379,2014-04-19
215,36,74,,345,2014-10-28
216,38,71,,172,2014-11-26
217,34,59,2,553,2015-07-24
218,29,73,1,376,2014-02-25
219,38,53,,348,2014-06-29
220,38,63,,37,2015-11-14
221,35,48,5,527,2014-02-05
222,30,35,,62,2014-05-07
223,36,62,5,,2015-05-09
224,24,65,1,581,2014-12-16
225,33,62,5,281,2014-09-05
226,27,70,,117,2015-12-02
227,39,39,5,230,2015-06-15
228,33,52,4,,2014-02-03
229,25,65,6,295,2014-10-13
230,25,62,,307,2015-02-16
231,24,41,1,276,2015-09-09
232,25,44,,341,2015-09-21
233,40,66,4,41,2015-05-28
234,32,55,2,,2015-06-24
235,20,73,,400,2015-11-20
236,22,61,,358,2015-05-02
237,27,69,4,507,2014-04-12
238,37,38,5,,2015-03-28
239,24,47,,,2015-12-07
240,23,37,,393,2014-09-12
241,39,68,,168,2015-08-31
242,35,55,2,336,2015-06-20
243,36,55,,195,2015-08-27
244,24,72,4,146,2014-02-07
245,27,36,,382,2014-12-05
246,31,52,5,,2014-10-11
247,27,56,3,261,2015-03-17
248,40,48,,,2014-06-02
249,31,47,6,,2015-03-06
250,35,57,3,183,2014-12-14
251,22,41,,,2015-10-07
252,29,66,,150,2015-07-12
253,21,43,5,151,2014-09-24
254,39,64,,71,2015-02-12
255,26,63,,148,2015-01-17
256,34,70,,540,2014-05-27
257,37,42,,550,2015-09-25
258,31,69,,,2014-04-19
259,23,50,2,583,2015-12-05
260,28,75,,359,2014-05-12
261,27,47,3,506,2014-02-14
262,27,64,1,471,2015-10-27
263,21,74,5,61,2015-03-24
264,26,66,,319,2015-09-17
265,36,49,,524,2015-02-03
266,34,71,2,476,2015-12-04
267,30,50,,10,2014-04-23
268,33,62,,326,2014-09-02
269,33,56,4,,2014-07-27
270,35,42,,77,2015-11-08
271,38,71,,420,2014-11-27
272,23,54,4,84,2014-11-28
273,34,53,,378,2014-07-15
274,27,43,6,499,2014-01-10
275,31,52,5,194,2015-03-21
276,40,49,1,97,2015-04-15
277,27,63,6,192,2015-11-21
278,27,41,,,2015-06-08
279,26,42,,530,2014-05-15
280,32,53,2,101,2014-07-24
281,37,40,,362,2015-11-14
282,20,75,,522,2014-03-10
283,22,52,3,,2014-08-08
284,38,66,,566,2015-02-06
285,31,69,,16,2015-05-28
286,38,44,,186,2014-01-24
287,23,48,3,121,2014-11-08
288,22,65,6,225,2015-11-21
289,35,40,5,256,2015-09-24
290,34,59,,44,2015-12-06
291,38,68,5,119,2015-07-04
292,35,44,,341,2014-04-15
293,37,44,,411,2014-01-17
294,34,72,,138,2014-05-25
295,32,55,,22,2014-03-18
296,31,68,2,,2015-04-01
297,36,45,,214,2015-03-16
298,38,62,,233,2015-10-22
299,22,75,5,,2014-05-22
300,30,61,,438,2014-02-15
301,27,61,,521,2014-10-12
302,29,42,6,142,2015-04-17
303,27,37,,2,2014-10-22
304,27,41,6,,2015-02-20
305,36,75,,244,2014-06-22
306,30,51,,123,2014-06-20
307,20,56,,596,2015-07-18
308,29,66,,92,2015-06-13
309,28,74,,304,2015-11-06
310,22,43,,587,2014-09-18
311,35,43,,381,2014-08-11
312,40,39,6,217,2014-11-09
313,29,39,3,547,2015-01-05
314,32,39,,113,2015-08-29
315,23,38,6,559,2014-05-03
316,37,66,6,169,2014-07-14
317,27,69,3,127,2014-09-28
318,34,73,1,393,2014-05-13
319,30,55,,280,2014-08-13
320,33,43,,198,2015-12-05
321,31,58,4,240,2015-05-11
322,40,65,6,413,2014-11-06
323,38,58,6,200,2015-11-24
324,26,54,,,2014-12-13
325,27,69,,142,2014-04-16
326,37,65,,419,2014-09-10
327,36,50,5,400,2015-01-25
328,22,44,,297,2014-11-09
329,26,44,,553,2014-07-07
330,25,58,6,143,2014-04-24
331,35,67,,370,2014-11-11
332,27,48,,127,2015-05-30
333,23,41,,246,2015-05-04
334,27,58,,538,2014-05-31
335,20,67,,286,2014-09-18
336,38,53,,82,2014-02-18
337,20,62,1,91,2015-05-31
338,38,55,3,498,2014-08-05
339,34,70,,445,2014-11-21
340,36,35,,58,2014-07-16
341,32,52,,220,2015-10-13
342,22,50,3,429,2014-01-22
343,36,63,,136,2014-10-04
344,27,43,,482,2014-07-27
345,34,46,,46,2014-07-16
346,26,35,,,2015-04-25
347,34,65,3,10,2015-07-18
348,39,66,,45,2014-11-28
349,32,55,,259,2014-04-12
350,27,52,,70,2015-07-20
351,30,35,1,,2014-08-08
352,38,63,,32,2015-04-21
353,27,74,,338,2015-11-29
354,37,64,,387,2015-05-23
355,22,43,,223,2014-06-12
356,29,64,,53,2015-07-22
357,25,57,5,176,2015-09-12
358,21,46,,460,2014-01-04
359,24,45,,216,2014-11-20
360,35,41,,297,2014-04-21
361,20,44,,184,2015-07-28
362,39,55,,31,2015-06-23
363,27,65,,220,2014-07-14
364,20,69,,281,2014-02-20
365,32,57,,117,2015-11-26
366,26,35,,212,2014-07-10
367,39,68,,209,2015-01-03
368,37,55,,563,2015-06-14
369,23,63,,584,2014-11-15
370,37,39,,334,2015-09-19
371,36,61,3,422,2015-02-09
372,20,44,6,188,2014-07-12
373,20,37,4,36,2015-11-13
374,22,68,2,,2014-06-24
375,35,74,,297,2014-05-05
376,36,40,,,2014-01-24
377,38,72,,576,2014-05-31
378,30,44,,343,2015-01-01
379,24,64,4,74,2015-01-13
380,40,72,4,303,2015-10-18
381,33,48,,568,2014-10-04
382,30,68,1,585,2015-10-10
383,35,48,,237,2015-10-15
384,33,71,,517,2014-03-18
385,39,67,,576,2014-03-03
386,39,38,,241,2014-07-17
387,23,53,,397,2015-11-20
388,35,65,,201,2015-03-15
389,34,69,,26,2014-12-15
390,29,74,,533,2014-06-17
391,31,70,2,11,2014-01-30
392,27,55,,312,2015-01-01
393,35,61,,350,2015-07-21
394,24,43,1,102,2014-11-09
395,20,60,,353,2015-06-02
396,33,53,,552,2014-02-27
397,30,44,1,261,2014-09-10
398,37,52,3,361,2014-11-24
399,21,55,,249,2015-10-04
400,30,42,,140,2015-08-17
401,28,53,,593,2014-09-22
402,30,66,,353,2014-06-03
403,23,66,6,451,2014-11-20
404,35,56,,531,2014-04-14
405,34,54,,552,2015-03-16
406,31,41,,304,2015-04-01
407,29,42,,412,2014-06-27
408,32,37,4,181,2014-02-20
409,27,43,4,377,2015-05-18
410,39,75,1,423,2014-01-12
411,21,61,,521,2015-01-31
412,26,42,,193,2014-11-23
413,37,53,2,308,2015-03-16
414,29,56,,347,2015-08-13
415,22,53,,,2014-08-23
416,23,75,2,371,2014-10-31
417,32,60,4,562,2014-10-23
418,33,67,,6,2014-07-08
419,22,36,3,,2015-02-02
420,29,39,5,148,2015-08-28
421,23,58,,52,2014-05-13
422,29,50,,320,2015-03-20
423,36,60,6,120,2015-02-17
424,25,42,,277,2015-01-14
425,20,53,,,2015-04-22
426,25,39,,442,2015-09-29
427,28,38,,383,2014-05-30
428,39,52,,573,2014-01-25
429,32,54,,,2014-10-12
430,32,39,1,68,2014-06-30
431,40,48,2,102,2015-07-26
432,38,53,,243,2014-12-28
433,32,44,,153,2014-12-08
434,26,73,1,317,2015-05-28
435,33,63,,98,2014-04-11
436,38,73,,33,2015-03-22
437,23,52,,236,2015-01-01
438,20,71,4,387,2014-04-24
439,35,74,,52,2015-09-26
440,34,75,6,567,2015-12-05
441,24,52,,268,2015-06-05
442,39,40,4,248,2015-12-02
443,36,56,,598,2015-07-20
444,38,75,6,587,2014-12-22
445,39,54,,412,2015-11-11
446,24,58,,51,2015-02-15
447,37,58,,6,2014-08-08
448,27,47,,444,2014-03-04
449,27,55,4,216,2014-07-03
450,25,72,3,,2015-10-09
451,36,47,6,305,2014-12-05
452,36,54,,,2014-10-18
453,22,64,,,2014-08-14
454,23,47,,,2015-07-03
455,40,57,,561,2015-10-29
456,27,37,,,2014-05-03
457,35,37,,465,2014-09-19
458,24,49,3,545,2015-05-11
459,37,49,,456,2014-04-19
460,35,36,,57,2014-03-03
461,39,42,4,181,2014-03-22
462,34,72,,477,2015-11-18
463,34,48,,20,2014-02-12
464,21,62,6,218,2015-09-02
465,34,75,,292,2014-09-10
466,36,73,3,13,2014-04-26
467,32,67,,93,2014-12-04
468,21,48,,549,2015-05-26
469,38,57,6,379,2015-08-10
470,35,58,,468,2015-10-01
471,26,49,,492,2015-03-21
472,28,39,,40,2014-12-31
473,31,47,,356,2015-01-04
474,20,44,,534,2015-09-18
475,32,59,,59,2014-04-03
476,32,60,,181,2014-01-23
477,29,67,,356,2014-06-28
478,38,47,6,343,2015-10-22
479,36,70,,579,2015-11-23
480,22,43,,,2015-01-11
481,32,73,,264,2014-12-25
482,31,54,,247,2015-11-16
483,24,38,,65,2015-03-18
484,39,46,6,519,2014-12-06
485,25,37,1,195,2014-02-01
486,31,70,4,203,2014-11-13
487,20,35,1,130,2014-08-17
488,31,42,,387,2015-09-24
489,21,48,,549,2015-03-12
490,36,73,,277,2015-03-23
491,24,47,,93,2015-07-15
492,34,48,2,171,2014-09-21
493,39,41,,473,2014-04-10
494,38,71,,499,2015-11-14
495,33,58,,210,2015-08-05
496,32,39,3,356,2014-06-24
497,23,61,5,281,2014-11-18
498,39,42,,294,2014-05-28
499,40,48,,112,2014-05-01
500,27,75,3,600,2015-01-23
501,37,56,,255,2014-02-18
502,20,51,,37,2014-04-04
503,28,62,5,321,2015-09-04
504,29,48,,250,2015-06-08
505,40,73,,104,2015-10-19
506,40,41,1,258,2015-10-19
507,30,42,1,444,2014-11-02
508,30,36,4,199,2015-01-07
509,40,52,2,211,2014-04-19
510,20,69,,,2015-11-12
511,30,61,,177,2014-08-03
512,22,51,,166,2015-10-20
513,22,65,6,576,2014-04-14
514,20,44,3,511,2015-08-30
515,21,38,,540,2014-09-18
516,33,60,,448,2015-06-06
517,32,66,,237,2014-12-21
518,27,39,6,444,2014-07-11
519,29,67,,309,2015-02-17
520,40,39,,554,2014-08-25
521,40,42,,,2014-03-06
522,33,57,,440,2014-05-29
523,25,36,,252,2015-06-17
524,24,63,,232,2014-08-01
525,24,51,2,13,2015-10-25
526,32,35,,353,2014-03-05
527,23,44,,543,2014-07-25
528,20,38,6,404,2015-11-28
529,37,50,,133,2014-04-05
530,22,36,4,352,2015-10-27
531,24,43,2,187,2015-07-02
532,24,59,,526,2014-05-31
533,40,53,,575,2015-10-10
534,33,71,,133,2014-11-19
535,38,36,4,447,2014-09-14
536,29,44,1,,2015-08-25
537,36,64,,92,2014-12-18
538,28,57,,88,2014-06-23
539,30,41,4,281,2015-01-22
540,24,36,5,,2014-05-20
541,28,44,,,2015-10-04
542,20,69,1,273,2014-10-27
543,28,58,6,501,2015-05-03
544,22,71,4,518,2014-05-04
545,24,61,,381,2014-09-03
546,28,51,,,2015-08-05
547,34,50,6,,2014-11-02
548,24,51,1,55,2015-10-04
549,25,50,,34,2015-02-03
550,29,62,,509,2015-11-08
551,32,62,4,426,2015-01-15
552,34,63,,105,2014-08-22
553,22,58,,527,2015-05-18
554,27,61,1,167,2015-11-14
555,30,63,2,241,2015-08-31
556,36,70,,199,2014-10-27
557,40,75,,554,2014-10-10
558,37,52,,426,2014-07-14
559,35,38,1,258,2014-01-11
560,28,50,,593,2014-07-24
561,38,36,,370,2014-09-21
562,38,46,,415,2015-03-23
563,40,74,,277,2014-04-14
564,25,64,1,262,2014-02-01
565,24,61,2,113,2014-01-24
566,30,68,5,402,2014-01-24
567,27,39,,527,2014-09-03
568,29,50,,228,2015-05-20
569,21,36,2,31,2015-04-23
570,25,54,3,114,2015-11-10
571,30,61,,266,2015-11-05
572,37,41,4,18,2015-02-07
573,32,63,,,2015-01-08
574,27,50,4,441,2014-02-08
575,25,36,,512,2014-08-14
576,22,57,,304,2014-03-28
577,30,57,,517,2015-10-11
578,31,69,,97,2014-02-23
579,37,38,,65,2014-10-29
580,24,48,5,490,2014-12-13
581,40,48,,96,2014-03-09
582,30,46,,504,2015-02-18
583,30,65,,539,2014-04-04
584,20,49,,79,2015-05-06
585,25,55,,319,2014-04-06
586,35,74,5,600,2014-04-07
587,21,36,,354,2015-12-11
588,23,67,,298,2015-09-17
589,26,52,,,2015-05-06
590,28,61,5,370,2014-04-12
591,37,73,,556,2015-11-12
592,21,37,6,478,2014-09-22
593,37,39,,364,2015-06-15
594,20,68,2,517,2014-09-28
595,30,58,,286,2015-06-29
596,31,69,4,148,2015-04-29
597,31,39,2,,2014-12-24
598,21,40,6,112,2015-11-06
599,26,37,6,581,2015-07-24
600,33,73,3,376,2015-07-28
601,40,69,,230,2014-03-25
602,21,65,,81,2014-11-26
603,36,49,,67,2015-08-15
604,24,69,2,131,2014-10-20
605,37,38,1,424,2014-05-28
606,21,53,,289,2014-09-27
607,39,47,,263,2015-03-27
608,31,54,,,2014-12-06
609,37,67,3,32,2015-01-01
610,40,71,,237,2014-02-13
611,34,49,5,,2014-02-07
612,31,63,1,318,2014-11-06
613,20,65,1,,2014-05-02
614,28,44,,,2015-01-23
615,38,40,,310,2015-11-14
616,30,67,,,2014-10-31
617,39,44,5,160,2015-08-29
618,32,50,,369,2014-10-04
619,39,49,,212,2014-09-13
620,21,72,1,375,2015-11-20
621,27,70,,429,2015-01-13
622,20,52,,111,2015-08-21
623,20,75,4,46,2015-04-16
624,36,49,,46,2015-12-03
625,40,60,,352,2015-02-01
626,39,52,,221,2014-01-25
627,24,57,,372,2014-12-09
628,33,48,,151,2014-02-01
629,37,73,,114,2014-10-09
630,20,75,4,,2014-12-31
631,30,66,,,2014-01-21
632,30,63,,226,2014-05-06
633,40,56,,574,2014-02-16
634,33,58,,510,2014-11-01
635,30,71,6,401,2014-04-04
636,28,57,,364,2015-07-07
637,29,57,,,2015-08-10
638,38,42,,54,2014-03-26
639,31,64,,162,2015-08-07
640,30,57,2,314,2014-08-24
641,33,70,,562,2014-04-05
642,21,48,4,271,2015-02-21
643,28,74,3,272,2014-07-23
644,25,46,5,578,2014-08-04
645,32,59,,233,2015-11-13
646,25,39,,115,2014-03-26
647,23,40,,270,2014-07-30
648,25,73,5,,2015-04-03
649,21,58,1,101,2015-08-16
650,35,42,,247,2015-07-20
651,26,67,,19,2015-05-05
652,35,72,,100,2014-02-18
653,24,51,,469,2015-01-27
654,21,52,6,194,2015-11-16
655,34,57,2,,2015-03-27
656,29,58,6,377,2015-05-20
657,23,73,6,349,2014-07-27
658,28,39,4,240,2014-11-05
659,20,43,,,2014-09-13
660,37,61,6,490,2014-09-08
661,32,57,5,,2015-03-01
662,24,42,2,517,2015-01-31
663,27,46,3,168,2015-01-16
664,28,58,,144,2014-12-04
665,40,45,4,413,2014-12-09
666,36,68,,,2014-05-21
667,27,72,,,2014-01-10
668,33,64,5,375,2014-10-30
669,27,38,,359,2015-11-10
670,26,43,,113,2014-12-28
671,33,44,,489,2014-03-07
672,25,59,,455,2014-12-24
673,31,68,,416,2015-10-12
674,40,47,,143,2015-01-11
675,33,63,1,503,2015-12-09
676,26,64,,320,2015-10-28
677,39,70,6,,2014-06-28
678,40,70,5,513,2015-08-30
679,26,44,,585,2015-07-02
680,20,54,,576,2014-05-20
681,37,64,,561,2014-12-24
682,38,59,1,281,2014-08-15
683,26,67,,59,2014-09-08
684,23,49,,382,2014-03-26
685,25,39,6,444,2014-08-11
686,31,53,,560,2015-08-04
687,40,65,4,269,2014-03-13
688,22,49,,95,2015-05-09
689,34,63,4,328,2015-05-06
690,24,42,2,384,2014-07-16
691,40,59,,,2014-03-30
692,35,55,5,282,2014-03-07
693,27,56,3,583,2015-03-30
694,33,41,,257,2014-07-09
695,40,36,,171,2015-01-05
696,32,48,,130,2014-04-20
697,29,71,3,569,2015-04-14
698,28,38,,288,2014-07-10
699,27,64,1,206,2014-04-08
700,39,42,,,2014-07-31
701,28,60,1,488,2015-07-21
702,39,41,,227,2014-10-18
703,20,37,5,388,2015-10-09
704,40,64,,547,2015-07-08
705,29,51,,,2015-06-28
706,37,73,6,23,2015-11-18
707,31,58,,52,2015-01-26
708,20,62,1,595,2014-02-03
709,37,74,6,260,2015-04-12
710,30,46,,16,2014-11-02
711,39,72,2,,2015-01-25
712,35,63,,46,2015-02-14
713,35,40,,529,2014-07-19
714,25,75,1,58,2015-06-04
715,40,63,,426,2014-02-27
716,26,75,,104,2015-11-05
717,24,45,,,2014-07-20
718,22,69,5,339,2014-08-16
719,26,71,5,210,2015-02-21
720,28,35,,533,2014-01-13
721,39,39,,595,2015-11-08
722,34,51,,227,2015-07-09
723,28,53,2,556,2015-01-10
724,33,59,,3,2014-03-16
725,20,39,,29,2015-05-22
726,29,69,,102,2014-06-03
727,23,63,,56,2014-04-21
728,30,48,,236,2015-11-09
729,32,42,3,462,2014-02-23
730,28,51,6,85,2014-11-29
