id,temp,humidity,rainfall,cases,date
124,31,61,3,305,2012-08-05
125,26,35,5,501,2012-11-06
126,26,48,4,82,2012-03-11
127,34,71,5,299,2012-11-06
128,37,36,,330,2013-02-28
129,35,57,6,565,2013-09-28
130,20,53,,322,2012-05-07
131,34,36,,415,2012-02-08
132,20,50,,248,2012-04-21
133,38,74,,445,2013-08-05
134,29,38,,,2012-07-28
135,27,72,5,131,2013-07-02
136,22,68,,109,2012-06-29
137,39,55,,486,2012-12-02
138,38,37,,510,2013-05-07
139,29,67,3,404,2012-08-09
140,22,73,,212,2013-03-01
141,37,71,6,203,2012-12-02
142,24,74,2,356,2012-03-18
143,31,57,3,248,2012-04-14
144,23,50,3,329,2012-04-16
145,28,39,5,26,2013-09-12
146,27,59,,50,2013-07-21
147,36,42,6,530,2013-10-30
148,24,64,5,467,2013-08-20
149,26,47,,241,2013-11-22
150,28,44,,442,2012-05-19
151,23,70,,220,2013-01-10
152,29,62,,315,2012-05-15
153,29,63,,120,2013-06-22
154,31,54,,114,2012-10-11
155,26,40,4,497,2013-01-09
156,26,71,,,2012-05-10
157,20,57,,363,2012-07-06
158,38,60,3,532,2012-08-06
159,40,59,2,327,2012-04-24
160,21,40,1,248,2013-10-12
161,22,54,,67,2012-04-20
162,38,58,,207,2013-11-07
163,38,65,,198,2012-02-13
164,28,62,4,186,2012-11-15
165,38,60,,372,2013-06-17
166,39,64,,278,2012-09-26
167,32,52,6,506,2012-06-13
168,25,40,,507,2012-09-05
169,25,59,1,,2013-07-17
170,22,42,2,437,2012-07-24
171,39,55,,153,2012-01-15
172,33,51,1,555,2013-01-07
173,31,53,3,323,2012-03-07
174,20,43,2,587,2013-11-07
175,25,45,,123,2013-05-07
176,33,60,,506,2013-10-28
177,35,53,,410,2013-08-09
178,35,74,,253,2012-10-31
179,31,40,,,2013-07-30
180,33,52,,565,2013-04-21
181,26,39,5,456,2013-03-27
182,34,70,,,2012-11-16
183,20,45,,426,2012-03-05
184,31,49,5,191,2013-09-19
185,24,60,,154,2012-05-05
186,25,39,,540,2013-09-10
187,33,42,5,454,2013-10-16
188,35,60,,,2012-07-24
189,39,41,,557,2013-10-31
190,36,68,3,440,2013-02-12
191,34,56,,564,2013-11-23
192,25,68,,315,2012-08-10
193,29,54,,,2013-09-29
194,24,44,,499,2013-11-09
195,22,54,,166,2013-07-14
196,33,51,,461,2013-09-03
197,22,59,,95,2013-11-06
198,37,64,5,365,2012-07-23
199,33,56,,,2013-05-15
200,22,36,3,477,2012-04-04
201,25,73,2,326,2012-09-24
202,23,50,,512,2012-05-07
203,38,58,,460,2013-01-04
204,34,51,5,592,2013-01-15
205,40,70,,267,2013-06-15
206,28,72,,190,2012-01-03
207,34,50,,540,2013-06-30
208,37,44,,440,2012-10-06
209,25,73,,128,2013-09-28
210,35,69,,77,2012-05-10
211,23,69,,,2013-05-29
212,37,65,,62,2013-04-29
213,28,51,,294,2013-10-20
214,33,57,4,511,2013-05-29
215,32,58,,302,2013-04-18
216,30,45,,390,2013-11-14
217,28,70,6,,2013-04-08
218,24,72,,192,2012-08-19
219,24,70,,237,2013-10-12
220,36,35,,552,2012-01-17
221,31,63,,386,2012-01-20
222,31,39,,346,2012-05-20
223,35,72,,347,2013-04-10
224,32,60,,28,2012-12-30
225,21,43,2,575,2013-07-21
226,22,67,1,546,2012-12-04
227,28,42,,163,2012-04-18
228,29,40,5,,2012-05-17
229,26,62,3,277,2012-11-08
230,21,61,5,87,2012-12-26
231,30,38,3,87,2013-05-08
232,22,70,,,2012-07-13
233,27,52,,472,2012-03-27
234,31,37,,209,2012-10-15
235,35,68,,,2012-02-21
236,29,60,,133,2013-07-19
237,26,61,,523,2012-12-13
238,36,35,,413,2012-08-03
239,33,69,6,405,2012-08-17
240,22,37,,158,2012-12-24
241,23,47,,41,2012-05-21
242,20,35,,421,2013-10-20
243,23,74,4,87,2012-05-03
244,22,38,,473,2013-11-19
245,26,65,4,7,2013-03-21
246,21,72,,243,2013-12-04
247,39,41,,278,2012-06-09
248,24,47,6,,2013-09-19
249,38,62,3,470,2012-05-05
250,28,61,,44,2012-11-07
251,34,63,,121,2013-09-03
252,29,41,,166,2012-09-23
253,35,42,3,572,2012-07-25
254,36,56,,346,2013-02-13
255,29,58,,259,2013-03-26
256,37,45,,,2012-07-29
257,29,46,,48,2012-11-15
258,23,74,,516,2013-01-23
259,36,63,3,154,2012-10-17
260,27,72,,,2013-07-29
261,21,71,,126,2013-06-16
262,27,50,,272,2012-02-21
263,21,52,,503,2013-10-22
264,39,41,,428,2013-03-25
265,34,55,,548,2013-03-21
266,30,73,4,577,2012-06-21
267,25,46,,,2013-01-08
268,22,65,,137,2012-03-20
269,38,56,,134,2012-02-13
270,34,68,,330,2012-10-10
271,22,73,4,212,2012-05-24
272,32,57,,,2012-09-28
273,31,48,,435,2013-04-03
274,21,59,4,,2013-04-19
275,29,72,5,146,2013-04-22
276,40,64,,505,2012-11-29
277,20,68,,96,2012-02-24
278,24,70,,555,2013-07-12
279,27,43,4,233,2013-10-16
280,30,62,1,448,2012-10-10
281,26,51,,111,2013-10-16
282,25,70,,,2013-05-31
283,27,50,,124,2012-12-07
284,28,52,,402,2012-02-08
285,22,38,,7,2013-10-17
286,34,58,5,523,2012-12-30
287,24,46,,439,2012-01-12
288,34,39,,284,2012-05-25
289,36,59,,414,2012-09-22
290,26,59,,,2013-07-09
291,23,44,,28,2013-11-13
292,30,51,,303,2013-03-11
293,24,60,6,138,2013-04-18
294,23,47,,529,2012-11-22
295,34,72,,198,2013-01-26
296,40,57,,24,2013-10-05
297,31,37,3,537,2012-01-31
298,31,53,6,526,2012-08-19
299,37,48,,200,2013-09-07
300,40,65,5,80,2012-05-22
301,28,45,4,351,2013-11-25
302,33,64,,564,2012-12-05
303,32,56,2,532,2012-03-27
304,30,72,,,2012-12-30
305,26,69,6,391,2013-05-27
306,22,40,,274,2012-01-11
307,27,69,,169,2013-08-20
308,37,62,5,273,2013-10-06
309,20,72,3,,2012-12-28
310,36,61,,248,2012-10-21
311,35,41,,,2013-04-08
312,36,56,,297,2013-03-31
313,40,35,,187,2012-02-16
314,29,53,3,443,2012-08-13
315,36,58,6,559,2013-11-09
316,38,68,,546,2013-05-12
317,37,75,,193,2013-09-06
318,30,71,1,306,2013-07-18
319,39,59,,384,2012-03-12
320,31,39,,332,2012-05-11
321,33,43,,83,2012-02-07
322,33,37,,254,2013-04-16
323,40,53,,62,2013-01-19
324,23,45,,108,2012-12-17
325,29,66,,69,2013-04-01
326,34,61,,323,2013-08-14
327,38,43,,340,2012-05-21
328,34,43,3,16,2012-09-08
329,22,41,,248,2012-02-01
330,25,55,,358,2013-03-05
331,25,54,,304,2013-10-25
332,24,63,,431,2013-03-12
333,39,68,,,2013-06-15
334,37,40,,325,2012-01-24
335,36,45,3,578,2013-03-28
336,33,45,,595,2013-10-21
337,32,53,,496,2012-08-05
338,22,47,,,2013-07-28
339,38,58,4,416,2012-02-01
340,34,49,5,69,2012-08-13
341,32,49,4,202,2012-04-16
342,23,73,,392,2012-07-28
343,21,59,6,33,2013-03-25
344,36,73,,128,2012-08-26
345,24,36,,229,2012-09-29
346,23,64,3,292,2012-01-13
347,23,54,,19,2013-05-29
348,32,61,3,507,2012-07-16
349,40,56,3,130,2013-11-04
350,31,35,1,,2013-02-03
351,35,65,,260,2013-02-05
352,27,38,,217,2013-09-27
353,34,64,,50,2013-05-29
354,23,43,6,597,2012-08-03
355,30,56,,422,2013-03-10
356,27,36,5,203,2012-05-30
357,37,62,4,,2013-03-20
358,28,66,,398,2013-05-28
359,32,55,,445,2013-06-07
360,34,74,,248,2012-03-11
361,40,60,,439,2012-12-26
362,39,36,,10,2013-04-16
363,21,65,,118,2012-01-28
364,30,44,,423,2012-02-21
365,39,45,1,178,2013-05-25
366,37,69,,555,2013-09-09
367,33,74,,34,2012-11-08
368,38,68,,446,2012-02-13
369,21,38,6,35,2012-03-12
370,32,43,,254,2012-09-18
371,30,73,,425,2012-07-17
372,26,67,5,402,2012-06-09
373,40,71,,24,2012-11-18
374,35,65,,,2012-11-20
375,34,60,,157,2012-02-06
376,34,44,,137,2012-06-02
377,23,64,6,2,2012-12-30
378,22,45,2,35,2012-01-24
379,40,36,,344,2013-01-24
380,34,50,,318,2013-10-11
381,20,75,,178,2013-07-21
382,22,35,1,330,2013-08-12
383,26,65,,42,2013-09-28
384,32,75,,267,2013-04-10
385,32,70,3,483,2013-11-09
386,30,41,,5,2012-03-19
387,29,40,1,62,2012-04-27
388,27,60,2,276,2012-08-12
389,20,47,,451,2012-11-18
390,29,36,,449,2012-05-02
391,33,69,,106,2013-06-05
392,20,61,,514,2013-10-14
393,21,47,3,499,2013-08-10
394,32,48,1,599,2012-06-13
395,37,44,,72,2012-07-16
396,40,75,,469,2013-09-29
397,23,52,4,147,2013-09-16
398,23,45,3,453,2012-10-16
399,34,69,,484,2013-08-21
400,33,46,,411,2012-11-04
401,33,59,1,134,2013-08-04
402,36,38,4,,2012-12-19
403,39,74,3,69,2012-05-06
404,38,71,,413,2013-11-07
405,40,42,,391,2012-07-26
406,32,48,6,537,2013-01-01
407,24,57,,409,2012-02-18
408,36,56,,209,2013-01-01
409,24,70,,497,2012-10-22
410,33,38,,192,2013-08-18
411,23,46,,79,2012-05-20
412,38,51,,562,2013-05-28
413,40,74,2,72,2013-04-30
414,24,64,,249,2013-03-19
415,27,47,,177,2012-01-01
416,22,67,,33,2013-02-26
417,36,44,4,553,2013-03-14
418,25,68,,520,2012-11-16
419,20,65,,152,2013-01-16
420,35,44,,182,2013-08-14
421,23,57,,129,2013-04-04
422,20,62,,134,2013-12-04
423,32,55,1,184,2012-01-30
424,39,47,,491,2012-03-29
425,33,38,3,487,2013-05-31
426,38,43,1,222,2012-09-09
427,23,55,,401,2012-07-01
428,29,36,,219,2012-02-26
429,28,57,,288,2012-08-03
430,21,48,,299,2012-11-13
431,29,50,,89,2012-05-31
432,25,67,,315,2013-10-24
433,35,36,5,,2013-05-11
434,35,73,,,2012-11-11
435,32,47,5,170,2012-08-15
436,33,71,6,252,2012-07-03
437,35,42,3,207,2013-01-20
438,34,72,,147,2012-08-12
439,33,47,,139,2013-06-30
440,21,65,5,198,2013-06-06
441,30,53,,54,2013-06-19
442,21,53,,454,2012-09-12
443,23,44,6,298,2013-06-22
444,25,60,,71,2012-08-25
445,24,57,,417,2013-09-27
446,28,36,,,2013-01-25
447,24,35,,229,2012-06-17
448,40,70,,45,2012-02-07
449,28,56,,,2012-06-24
450,32,52,6,133,2012-10-17
451,26,39,2,,2013-01-18
452,28,67,1,137,2012-12-15
453,23,38,,,2012-10-27
454,36,71,3,33,2013-10-27
455,36,67,,332,2012-07-09
456,35,67,,263,2012-03-23
457,23,37,,49,2013-07-21
458,34,48,,172,2013-02-08
459,38,44,2,296,2013-07-11
460,40,41,5,214,2012-04-10
461,29,49,,568,2012-08-24
462,24,65,6,,2013-07-26
463,33,69,,308,2012-10-30
464,40,56,5,353,2013-03-25
465,33,41,,164,2013-04-12
466,29,44,,530,2012-06-01
467,24,69,3,315,2013-05-08
468,20,66,,504,2013-07-29
469,23,43,1,483,2012-05-31
470,25,52,,533,2012-09-02
471,30,53,,547,2013-01-04
472,29,43,,,2012-01-26
473,39,58,3,149,2012-01-23
474,23,59,,267,2012-05-16
475,21,56,,600,2012-08-21
476,38,62,,62,2013-10-31
477,24,65,,,2013-10-14
478,26,63,,109,2012-03-12
479,36,75,,29,2012-05-15
480,34,74,,600,2012-11-19
481,31,75,4,131,2012-11-08
482,34,60,,84,2013-10-30
483,36,57,,425,2013-11-22
484,30,52,2,350,2012-11-18
485,24,53,,165,2012-04-29
486,20,64,,460,2013-03-07
487,39,59,,36,2013-09-08
488,38,41,6,121,2013-08-03
489,31,67,1,292,2013-12-10
490,38,65,,576,2012-11-01
491,29,47,2,,2013-07-28
492,39,38,5,,2012-10-26
493,25,47,,586,2013-09-09
494,29,59,4,3,2012-05-08
495,34,39,,464,2012-11-11
496,26,61,5,513,2013-10-03
497,37,71,,91,2012-11-17
498,20,53,,322,2013-10-03
499,35,60,,578,2012-01-06
500,20,64,,,2013-01-23
501,33,38,,463,2013-08-11
502,22,38,,541,2012-03-10
503,27,38,,117,2013-08-15
504,36,37,2,282,2012-03-22
505,35,49,,,2012-06-16
506,30,69,3,597,2012-04-12
507,40,70,,194,2013-07-06
508,30,64,,257,2013-08-01
509,32,73,,531,2012-03-15
510,21,44,,204,2013-12-11
511,28,63,2,59,2012-10-06
512,34,75,,121,2012-07-23
513,24,64,,219,2012-06-26
514,39,44,,204,2012-01-17
515,35,75,,1,2012-05-28
516,22,35,,326,2012-02-08
517,35,68,4,552,2013-09-24
518,20,44,,133,2013-09-15
519,37,40,4,248,2012-02-07
520,26,47,,375,2013-02-24
521,37,55,,301,2013-05-19
522,24,42,3,498,2012-07-28
523,39,57,,198,2013-07-11
524,32,35,,182,2013-08-04
525,31,62,2,277,2013-03-30
526,29,60,4,328,2012-12-21
527,31,47,,67,2013-04-08
528,37,53,,,2012-04-17
529,31,37,5,281,2012-11-05
530,29,53,3,43,2012-07-12
531,38,64,5,434,2012-03-24
532,40,51,1,,2012-01-05
533,40,59,,78,2013-02-10
534,36,45,3,272,2013-07-13
535,31,49,,591,2012-03-07
536,23,58,,58,2012-01-25
537,27,47,,264,2013-08-17
538,37,50,,370,2012-04-02
539,22,35,,123,2013-10-10
540,35,65,,155,2012-10-21
541,36,63,,494,2012-09-22
542,36,53,,300,2013-04-10
543,33,57,5,26,2012-06-02
544,38,55,,432,2013-11-10
545,36,71,,322,2012-10-08
546,35,70,,67,2013-04-07
547,26,54,,536,2012-01-26
548,31,35,4,362,2012-10-14
549,24,61,,60,2012-11-08
550,30,56,,541,2012-07-17
551,37,73,,188,2013-09-15
552,23,41,,332,2013-01-31
553,39,74,1,362,2013-07-09
554,30,48,,8,2012-01-01
555,35,37,3,264,2013-06-28
556,20,64,6,462,2012-08-31
557,26,46,,10,2013-07-19
558,36,66,5,,2013-02-01
559,24,44,,117,2013-03-24
560,21,65,,317,2012-10-03
561,30,53,2,12,2013-06-02
562,24,37,4,402,2012-11-19
563,20,65,6,458,2012-10-12
564,33,35,,105,2012-04-01
565,32,64,,541,2012-10-29
566,22,63,6,527,2012-09-17
567,33,47,,11,2012-10-15
568,24,64,3,,2013-05-21
569,29,47,,180,2012-04-13
570,34,64,4,367,2013-11-14
571,33,50,,,2013-05-06
572,28,67,,152,2012-12-24
573,25,59,,328,2013-10-10
574,20,63,4,247,2012-07-04
575,32,44,,,2012-05-15
576,26,74,6,578,2013-08-25
577,33,64,,278,2012-04-25
578,21,35,5,62,2012-10-21
579,30,68,,352,2012-09-17
580,35,44,5,594,2013-01-13
581,38,74,,240,2013-07-04
582,29,74,,432,2012-02-09
583,40,52,,492,2013-08-15
584,31,39,1,102,2012-11-30
585,38,62,,454,2013-01-17
586,40,53,,,2013-08-16
587,31,69,5,,2012-02-29
588,40,68,,211,2013-02-14
589,33,49,,532,2012-11-06
590,36,62,4,145,2012-01-16
591,31,65,,241,2012-05-11
592,31,69,,131,2012-05-11
593,27,38,,304,2013-08-12
594,34,49,,94,2012-04-10
595,37,70,,319,2013-06-19
596,22,67,,95,2012-02-01
597,38,64,6,,2012-07-04
598,24,50,2,8,2012-09-01
599,30,57,4,411,2013-02-11
600,21,63,1,,2012-10-28
601,23,69,,100,2013-03-02
602,36,41,3,520,2012-10-25
603,20,48,,489,2013-04-11
604,27,44,3,107,2012-10-23
605,23,45,,241,2012-03-03
606,33,66,,105,2013-10-20
607,33,61,,345,2012-12-08
608,34,42,3,481,2012-06-13
609,22,68,3,117,2013-07-31
610,40,39,,,2013-10-01
611,23,69,,,2013-05-09
612,32,49,,313,2012-09-06
613,31,69,4,47,2012-08-15
614,36,61,,426,2012-02-01
615,27,66,,117,2012-07-02
616,25,60,5,544,2012-11-02
617,32,59,1,,2013-05-09
618,21,71,,,2013-02-03
619,34,52,,466,2013-01-24
620,40,37,,234,2013-03-09
621,22,64,,352,2012-10-19
622,21,45,,222,2012-11-12
623,20,71,6,379,2012-05-31
624,32,63,,29,2013-05-26
625,31,37,,440,2013-11-30
626,30,75,,537,2013-11-04
627,35,56,,26,2013-07-08
628,22,41,1,64,2013-07-03
629,23,74,,588,2012-11-17
630,37,51,,,2013-05-01
631,28,41,2,285,2013-04-29
632,22,75,,381,2013-11-27
633,26,53,4,100,2012-06-17
634,27,63,,210,2013-11-26
635,30,69,,63,2012-08-19
636,37,47,6,481,2012-10-09
637,20,65,1,272,2013-07-23
638,26,53,,416,2013-04-07
639,38,64,,321,2012-10-23
640,25,72,6,273,2012-03-13
641,20,75,,556,2012-07-01
642,37,74,3,593,2012-09-04
643,30,39,6,356,2012-07-20
644,37,59,5,192,2012-03-07
645,37,60,4,,2012-07-25
646,38,69,,201,2012-01-23
647,32,35,3,465,2013-05-29
648,27,68,3,455,2012-02-05
649,25,50,,505,2012-03-22
650,22,54,,,2012-04-28
651,23,55,,518,2013-10-22
652,26,38,,,2012-10-26
653,38,61,,,2013-11-27
654,24,52,,,2013-09-22
655,32,53,,429,2012-01-03
656,22,44,1,431,2012-11-19
657,40,45,,,2012-04-04
658,24,72,2,512,2013-01-09
659,29,50,5,,2013-09-23
660,37,59,,,2012-10-07
661,34,40,,377,2013-07-13
662,25,35,2,184,2012-01-07
663,29,74,,27,2013-03-15
664,24,36,3,566,2013-09-04
665,39,37,3,599,2012-04-26
666,29,46,,313,2013-08-03
667,26,72,,188,2013-09-23
668,29,49,,153,2012-05-26
669,35,57,,1,2013-07-02
670,40,59,,84,2012-04-27
671,35,38,,101,2012-09-09
672,38,69,,428,2013-01-28
673,35,42,3,477,2013-05-03
674,32,58,5,,2012-05-05
675,33,43,3,565,2012-03-02
676,22,35,,,2013-08-13
677,27,53,,,2012-03-09
678,33,36,,94,2012-06-20
679,23,52,,131,2013-06-30
680,26,47,,87,2012-06-21
681,32,44,,199,2013-02-23
682,23,53,4,396,2013-11-26
683,30,75,4,,2013-03-14
684,21,69,6,24,2013-10-04
685,34,36,,379,2013-06-16
686,22,41,,439,2012-12-03
687,28,42,,128,2013-10-18
688,24,60,2,235,2012-02-20
689,32,69,,289,2013-02-17
690,21,68,4,482,2013-09-02
691,36,63,3,18,2013-11-12
692,24,54,,212,2012-10-29
693,20,60,4,,2013-11-16
694,31,41,1,,2013-03-21
695,30,62,,85,2013-09-22
696,27,42,,,2012-09-23
697,29,52,,169,2012-08-27
698,33,73,2,289,2012-10-28
699,21,66,,18,2013-09-13
700,40,46,1,111,2012-04-06
701,31,60,,220,2012-05-08
702,29,55,,559,2013-06-14
703,22,74,,108,2012-01-15
704,23,45,6,279,2013-05-12
705,38,58,,380,2013-04-18
706,31,61,,18,2012-10-20
707,31,43,6,466,2012-05-21
708,22,69,,581,2012-02-29
709,32,49,,230,2013-02-19
710,21,62,,28,2012-07-14
711,25,41,,,2012-04-24
712,23,51,,564,2012-04-23
713,26,71,2,104,2013-10-25
714,33,67,,396,2013-06-12
715,21,73,4,390,2012-04-05
716,27,41,,463,2013-03-26
717,39,57,,,2013-02-08
718,27,46,,224,2013-02-04
719,28,47,1,310,2012-01-25
720,20,37,,,2012-07-23
721,26,70,6,19,2012-06-25
722,30,65,6,338,2012-03-06
723,23,39,,328,2013-06-26
724,21,63,,105,2012-05-21
725,38,64,,7,2012-10-05
726,24,43,3,512,2012-02-08
727,22,72,,351,2012-02-09
728,20,43,,119,2012-01-03
729,28,73,,297,2012-08-01
730,27,39,,254,2012-09-01
