id,temp,humidity,rainfall,cases,date
192,25,55,,167,2006-11-21
193,26,73,,368,2006-10-04
194,35,50,,,2007-01-22
195,40,63,,339,2006-12-05
196,27,55,5,383,2006-01-28
197,21,47,6,366,2006-11-03
198,26,54,5,88,2006-04-08
199,31,73,6,568,2006-12-21
200,34,72,,597,2006-09-30
201,25,66,,401,2006-08-19
202,26,35,,78,2006-03-26
203,39,67,6,600,2006-10-05
204,22,56,,484,2006-10-25
205,28,52,4,448,2006-06-29
206,29,39,,414,2006-05-26
207,32,59,,592,2006-07-03
208,25,41,5,304,2006-01-21
209,34,42,,291,2007-10-28
210,24,41,,215,2006-08-05
211,21,64,,187,2007-01-08
212,28,69,,,2007-02-20
213,29,40,6,237,2006-11-30
214,37,49,6,303,2006-08-15
215,27,67,,448,2007-11-06
216,33,41,,558,2007-09-03
217,35,67,,4,2006-04-20
218,28,36,,127,2006-05-16
219,36,49,4,471,2006-11-10
220,21,56,,547,2007-05-20
221,25,60,,202,2007-07-07
222,39,46,2,238,2006-04-08
223,34,41,,520,2006-09-19
224,29,35,3,43,2007-05-26
225,22,42,2,257,2006-05-05
226,31,74,,446,2007-03-24
227,24,46,,471,2007-11-18
228,28,67,,563,2007-01-27
229,24,54,5,233,2007-01-18
230,36,66,1,180,2007-04-26
231,36,74,,,2006-07-01
232,35,59,4,518,2006-09-02
233,21,64,,189,2006-06-15
234,38,70,,,2006-05-03
235,23,42,,86,2006-08-10
236,35,69,5,205,2007-09-10
237,29,67,,48,2006-06-12
238,29,65,1,404,2006-12-30
239,32,38,2,283,2007-12-10
240,37,52,4,561,2006-01-28
241,28,73,,238,2007-01-09
242,23,39,,363,2007-05-29
243,29,52,,137,2006-04-14
244,32,53,,151,2006-01-26
245,37,73,,227,2007-09-12
246,25,59,6,286,2006-08-13
247,26,55,,488,2007-02-24
248,20,72,,228,2007-07-10
249,39,72,2,359,2007-04-30
250,32,46,,63,2006-11-03
251,36,67,,592,2007-10-24
252,35,48,,379,2006-07-27
253,27,71,4,26,2006-03-31
254,40,50,,287,2007-10-13
255,31,68,,138,2007-06-04
256,22,63,,313,2007-08-30
257,34,48,2,575,2006-06-26
258,27,53,,562,2006-03-24
259,27,49,,556,2006-05-29
260,32,47,,287,2006-08-24
261,30,71,,519,2006-12-17
262,24,51,,492,2007-11-11
263,27,59,,157,2006-08-01
264,32,50,3,28,2006-06-16
265,40,52,,183,2006-12-10
266,34,38,3,295,2006-03-12
267,21,50,5,73,2006-08-05
268,38,46,4,380,2006-11-08
269,28,68,,361,2006-10-06
270,37,35,,393,2007-08-11
271,23,51,3,98,2006-08-15
272,27,50,2,317,2007-11-14
273,28,40,3,403,2006-08-05
274,31,58,,45,2006-07-21
275,40,48,,454,2006-04-07
276,23,72,2,31,2007-05-17
277,20,53,,,2006-09-27
278,21,72,,498,2006-07-24
279,36,55,,310,2006-07-13
280,21,65,,531,2006-03-18
281,29,51,,475,2006-01-10
282,20,58,3,479,2007-03-05
283,29,54,6,581,2007-11-05
284,38,68,4,,2007-03-31
285,26,70,,57,2007-03-26
286,21,73,,140,2006-08-28
287,24,67,,,2006-05-08
288,27,62,,344,2007-10-09
289,24,58,,136,2007-04-25
290,38,46,1,19,2006-05-19
291,25,69,,322,2006-09-12
292,34,46,,348,2006-01-09
293,21,72,1,146,2007-10-19
294,38,42,,129,2006-04-21
295,20,74,,99,2006-01-04
296,30,67,2,,2006-01-05
297,31,56,3,234,2006-01-25
298,36,60,,193,2006-03-16
299,31,59,,124,2007-08-08
300,26,40,6,429,2007-03-02
301,23,65,,512,2007-08-04
302,26,58,5,471,2006-07-04
303,38,43,2,306,2006-11-03
304,20,50,,147,2006-10-26
305,33,63,,506,2006-07-08
306,22,47,,102,2007-03-10
307,26,73,,505,2007-10-06
308,33,38,1,527,2006-10-29
309,38,53,,180,2007-02-09
310,27,70,,201,2007-10-26
311,20,51,1,436,2006-11-08
312,39,40,4,485,2006-01-22
313,22,56,,430,2006-01-14
314,36,74,,413,2006-03-05
315,30,39,,60,2006-09-06
316,26,73,,374,2006-06-23
317,28,64,2,172,2006-06-11
318,32,36,5,237,2007-01-19
319,21,64,,333,2006-08-10
320,32,55,,27,2007-01-23
321,35,55,3,392,2006-07-07
322,23,69,,334,2007-04-22
323,35,59,,548,2007-07-11
324,23,66,6,,2006-04-25
325,31,54,6,525,2007-06-21
326,30,40,,575,2006-11-02
327,29,56,3,,2006-11-23
328,35,58,,,2006-03-23
329,38,63,,110,2006-06-20
330,21,42,2,307,2007-06-14
331,33,40,,201,2007-03-28
332,33,40,3,261,2006-12-15
333,28,41,,31,2007-09-01
334,26,68,6,137,2007-08-26
335,32,55,3,54,2006-07-06
336,34,38,4,518,2006-12-05
337,34,68,4,,2006-03-03
338,33,68,,328,2006-02-28
339,37,39,,359,2006-11-23
340,35,60,,146,2007-07-12
341,27,60,,481,2007-10-18
342,36,45,1,235,2007-04-25
343,24,48,,19,2006-03-11
344,35,37,,69,2007-03-30
345,23,40,3,349,2007-05-22
346,22,65,1,,2007-08-02
347,37,74,,241,2006-12-03
348,24,56,,552,2007-04-23
349,40,37,,28,2007-03-27
350,28,53,,500,2007-05-03
351,24,70,,593,2007-09-08
352,39,75,,85,2007-08-17
353,32,36,,124,2007-05-11
354,31,47,,364,2006-08-23
355,20,56,4,5,2007-02-28
356,32,69,,464,2006-02-26
357,28,69,4,323,2007-08-06
358,32,57,,211,2006-08-19
359,21,73,,496,2007-03-11
360,37,65,,153,2006-11-20
361,20,49,,511,2006-12-08
362,26,70,5,507,2006-06-20
363,21,59,,496,2007-09-29
364,22,62,,429,2006-10-22
365,35,37,,524,2006-03-26
366,32,56,,16,2007-04-14
367,20,57,,193,2007-06-02
368,35,58,2,308,2007-10-30
369,27,38,,73,2007-02-02
370,29,49,,39,2007-01-15
371,27,75,,140,2006-03-29
372,36,65,,223,2007-04-14
373,34,42,,179,2007-09-22
374,26,43,3,,2006-08-20
375,37,65,,551,2006-09-25
376,21,50,4,368,2006-01-05
377,24,52,,,2007-02-02
378,20,70,,42,2006-05-01
379,24,74,,116,2006-02-12
380,22,47,,491,2006-04-09
381,25,64,,510,2007-10-24
382,22,35,,50,2007-05-01
383,20,59,2,236,2007-01-29
384,29,41,,389,2006-04-28
385,40,49,,168,2006-08-29
386,40,58,,146,2006-02-02
387,28,55,4,504,2007-07-05
388,24,65,4,471,2006-12-03
389,28,60,,357,2006-07-20
390,31,43,,363,2007-01-27
391,32,68,,6,2007-04-30
392,21,49,,262,2006-12-29
393,37,57,6,252,2007-09-23
394,20,70,,280,2006-01-24
395,37,55,5,585,2007-05-25
396,27,67,,173,2007-01-04
397,28,67,,287,2006-04-28
398,24,36,,136,2006-01-03
399,21,63,4,93,2006-07-15
400,21,45,,519,2007-04-16
401,33,63,,284,2006-04-17
402,22,60,4,330,2007-03-08
403,20,43,,194,2006-04-08
404,21,75,,,2007-08-19
405,26,48,4,586,2006-09-19
406,27,35,6,432,2006-06-17
407,37,74,,306,2007-04-14
408,23,54,2,265,2007-11-19
409,34,73,3,479,2007-06-01
410,29,69,,383,2007-12-09
411,24,69,3,,2006-09-17
412,23,65,,209,2007-02-06
413,20,45,,59,2006-08-10
414,38,71,3,428,2007-10-15
415,39,65,,365,2007-09-14
416,30,64,,269,2006-06-16
417,37,60,,292,2006-09-22
418,29,53,,38,2007-01-28
419,37,47,,442,2007-07-05
420,23,60,,294,2006-01-02
421,40,62,,540,2007-03-24
422,39,67,4,504,2007-12-08
423,40,48,,172,2006-11-05
424,27,39,,101,2007-08-25
425,33,65,,127,2006-03-17
426,39,64,,348,2007-09-10
427,34,49,,519,2006-09-05
428,31,51,,422,2006-09-01
429,35,52,3,138,2006-10-05
430,27,40,,482,2006-06-11
431,40,75,2,187,2006-01-06
432,29,64,6,591,2006-04-20
433,24,61,1,,2007-10-01
434,39,54,1,192,2007-07-08
435,33,45,,585,2006-02-28
436,29,39,6,441,2006-01-29
437,27,57,,552,2006-10-14
438,39,43,3,456,2006-05-07
439,20,45,,252,2007-11-25
440,20,46,6,222,2006-03-10
441,25,65,,340,2006-01-11
442,23,38,,,2006-02-12
443,22,65,1,97,2007-07-30
444,39,59,,18,2007-07-05
445,28,68,1,50,2006-01-06
446,26,52,,525,2006-11-19
447,34,70,3,377,2007-02-28
448,38,55,,379,2006-02-09
449,22,71,,513,2007-07-25
450,29,64,,283,2006-08-11
451,21,59,2,245,2006-01-29
452,36,53,3,455,2006-10-28
453,22,57,,16,2006-02-12
454,24,62,1,324,2007-10-16
455,29,68,4,85,2006-06-01
456,27,59,,357,2007-10-29
457,39,59,,110,2006-03-18
458,24,53,,133,2007-08-27
459,39,41,,301,2007-08-23
460,37,52,,561,2007-05-03
461,21,68,4,400,2006-04-27
462,39,36,5,252,2006-06-25
463,25,67,,296,2006-04-05
464,20,48,,191,2007-08-26
465,25,71,,,2007-01-17
466,20,35,,150,2007-05-03
467,35,48,,,2006-09-30
468,32,52,6,550,2007-10-19
469,40,42,,113,2006-07-12
470,40,41,4,308,2006-01-17
471,40,67,4,587,2007-10-11
472,31,36,,80,2007-10-24
473,23,60,,49,2007-04-30
474,26,39,,269,2007-08-04
475,27,58,3,127,2007-08-04
476,40,65,,221,2007-05-25
477,30,35,,,2006-10-04
478,32,70,,452,2007-06-08
479,26,44,,43,2007-09-28
480,33,58,,57,2006-05-29
481,20,39,3,541,2006-07-23
482,33,43,,297,2006-02-17
483,25,75,4,308,2006-11-03
484,38,71,,372,2007-09-02
485,38,46,6,147,2006-11-18
486,35,63,,435,2007-02-01
487,37,57,1,294,2007-03-19
488,21,65,2,386,2006-07-12
489,30,39,1,399,2006-08-31
490,28,59,4,431,2006-12-26
491,30,62,2,583,2007-01-21
492,30,50,,366,2007-10-04
493,32,58,,386,2006-01-31
494,31,66,,536,2007-07-29
495,38,64,,431,2006-01-06
496,24,54,,,2006-01-22
497,38,75,,420,2007-09-16
498,22,49,,535,2006-09-22
499,26,52,4,132,2006-04-02
500,22,39,,,2006-02-25
501,36,43,5,195,2006-12-03
502,27,38,5,449,2007-01-19
503,35,37,,215,2006-10-24
504,29,72,,425,2006-08-23
505,33,40,,569,2006-11-20
506,26,68,4,214,2006-08-18
507,25,67,1,587,2007-01-22
508,24,74,,,2006-09-27
509,31,52,,389,2006-07-20
510,37,75,,344,2006-04-14
511,33,56,5,35,2007-09-20
512,34,66,4,366,2007-12-02
513,30,55,,57,2007-07-26
514,26,50,6,481,2006-12-01
515,38,58,1,292,2007-08-12
516,34,61,5,,2006-01-15
517,30,55,6,411,2007-01-20
518,22,52,,,2007-07-29
519,26,58,,15,2007-11-13
520,40,68,,185,2006-07-09
521,20,68,6,416,2007-06-08
522,34,74,,177,2007-01-27
523,31,44,,,2007-07-28
524,24,68,,419,2007-01-11
525,23,69,,427,2006-09-02
526,22,40,,541,2006-06-12
527,25,48,,387,2007-05-21
528,32,36,3,115,2006-05-24
529,28,74,,414,2006-10-17
530,33,36,,,2007-09-24
531,28,42,,141,2007-04-06
532,28,60,,252,2006-04-30
533,32,42,,,2007-07-29
534,25,37,6,296,2006-05-27
535,31,45,,113,2006-10-20
536,31,49,,56,2006-09-02
537,23,72,,475,2006-01-14
538,22,51,,94,2007-08-12
539,23,52,,35,2006-09-25
540,32,38,4,402,2006-11-27
541,30,36,,215,2007-11-22
542,40,37,4,514,2006-01-25
543,30,38,3,126,2006-07-03
544,23,61,,,2007-07-12
545,24,47,,333,2007-07-12
546,34,42,4,235,2007-09-20
547,21,66,4,70,2007-02-05
548,40,52,4,60,2007-07-21
549,33,41,,473,2006-08-24
550,36,37,,217,2006-08-21
551,21,65,,194,2006-07-03
552,24,63,,547,2007-01-22
553,35,58,6,28,2006-01-04
554,37,37,,546,2006-03-08
555,21,60,4,,2006-06-23
556,37,53,,342,2006-04-27
557,35,75,,252,2007-03-04
558,33,51,4,487,2006-07-01
559,22,53,,470,2006-05-01
560,22,59,,,2006-03-25
561,40,36,3,,2007-05-08
562,30,66,,206,2006-11-21
563,37,35,,513,2006-12-28
564,34,72,3,562,2007-01-07
565,22,51,,234,2007-05-27
566,33,64,,431,2007-10-01
567,40,49,,285,2006-03-29
568,30,71,,360,2007-02-22
569,34,47,,303,2007-07-27
570,40,52,6,106,2006-10-12
571,27,41,2,113,2007-08-26
572,39,39,,531,2006-10-23
573,20,46,2,,2006-04-18
574,31,57,1,287,2006-05-16
575,28,39,,523,2006-08-20
576,39,61,,284,2007-04-24
577,29,72,,23,2007-02-21
578,36,73,,463,2007-08-16
579,25,50,3,511,2006-04-12
580,37,51,,179,2007-05-29
581,31,36,,77,2006-09-04
582,26,55,,,2006-07-09
583,20,45,,429,2006-06-11
584,21,53,,501,2006-03-27
585,39,74,5,26,2006-09-30
586,39,35,,90,2007-04-27
587,40,62,3,222,2007-07-03
588,33,45,,25,2006-08-24
589,35,69,,501,2006-03-17
590,34,54,,582,2007-07-20
591,25,42,,423,2006-11-18
592,22,50,,244,2006-04-13
593,26,38,,424,2007-02-22
594,20,75,4,184,2006-05-07
595,36,41,,141,2007-08-02
596,29,62,,312,2006-03-15
597,38,37,3,,2007-09-22
598,32,56,,270,2006-04-29
599,36,40,1,,2006-09-21
600,38,73,,489,2007-03-09
601,28,71,,469,2006-09-17
602,28,70,,7,2006-07-22
603,23,51,,,2007-04-04
604,30,66,,294,2007-10-06
605,23,51,,543,2007-01-12
606,36,35,,366,2006-12-24
607,21,44,,555,2007-02-07
608,22,57,5,377,2006-08-01
609,39,71,,,2006-06-18
610,39,74,,50,2006-04-19
611,24,48,3,565,2006-11-11
612,33,66,,585,2006-02-14
613,23,65,,460,2006-03-29
614,24,69,,,2007-03-27
615,33,50,,586,2006-04-24
616,27,50,3,265,2007-09-30
617,28,50,2,460,2006-02-19
618,35,75,,255,2006-09-11
619,20,52,,515,2007-04-09
620,24,42,,368,2006-06-20
621,36,40,1,353,2006-07-28
622,34,65,1,402,2007-01-27
623,22,52,,498,2007-06-05
624,20,50,,66,2007-04-26
625,35,61,,373,2007-05-24
626,23,56,,502,2007-06-12
627,21,44,,50,2006-05-20
628,29,74,4,232,2007-04-08
629,24,61,,397,2006-10-22
630,36,73,,516,2006-07-10
631,36,39,,561,2006-02-11
632,23,47,,,2006-02-28
633,29,64,6,,2006-07-02
634,31,48,,579,2006-01-23
635,20,39,,241,2006-12-22
636,27,47,,329,2006-11-28
637,34,46,,57,2007-01-31
638,21,49,5,327,2006-09-01
639,38,50,,142,2006-09-21
640,34,43,,346,2007-08-06
641,31,42,,398,2007-02-07
642,37,45,6,332,2006-11-04
643,20,52,1,299,2006-03-24
644,20,50,,390,2007-11-28
645,36,56,5,452,2007-07-13
646,22,46,,431,2007-09-29
647,27,43,,185,2007-06-09
648,24,45,6,,2007-02-17
649,24,36,,66,2006-06-09
650,37,37,,,2006-05-20
651,22,61,,415,2006-02-27
652,27,42,2,361,2007-04-29
653,35,60,,263,2006-07-26
654,26,67,6,,2006-02-14
655,29,63,,94,2006-03-12
656,26,70,,,2006-01-18
657,33,41,,,2006-12-19
658,35,35,3,220,2006-03-25
659,25,44,,67,2007-05-28
660,33,36,,189,2006-12-21
661,23,64,5,309,2007-11-17
662,23,57,,557,2007-08-27
663,32,59,,470,2006-04-15
664,22,44,,68,2007-06-08
665,21,74,5,369,2007-08-13
666,33,62,,146,2006-10-29
667,20,61,,540,2007-06-22
668,30,68,6,328,2006-11-07
669,37,49,6,458,2006-06-24
670,36,70,,315,2006-11-01
671,39,52,,551,2006-07-19
672,31,35,1,325,2006-02-15
673,24,68,2,583,2007-12-09
674,34,58,,292,2006-02-27
675,24,42,,192,2007-09-08
676,21,41,,268,2006-12-17
677,30,51,,351,2006-11-09
678,32,72,,511,2007-11-04
679,37,55,,414,2006-07-24
680,29,52,,109,2007-04-01
681,26,75,2,104,2006-07-10
682,22,70,,155,2007-02-09
683,24,40,,519,2006-01-18
684,29,71,,,2007-08-31
685,25,68,2,564,2006-01-18
686,37,52,3,,2006-09-22
687,35,43,,368,2007-04-02
688,33,55,,142,2006-05-01
689,32,69,,406,2006-02-06
690,28,40,3,390,2007-01-16
691,36,70,,374,2007-02-21
692,31,72,,194,2006-11-11
693,35,47,,,2006-02-16
694,28,56,,576,2007-10-20
695,26,65,,100,2007-08-25
696,33,38,,483,2006-04-04
697,23,46,,62,2007-02-12
698,39,52,6,205,2006-10-15
699,24,47,,527,2006-09-02
700,21,67,,,2006-03-13
701,24,51,,,2006-06-15
702,30,69,3,543,2007-05-01
703,40,48,,209,2006-08-01
704,35,75,,317,2006-01-20
705,31,68,,55,2007-08-31
706,20,70,2,99,2006-07-29
707,37,43,4,303,2007-06-18
708,32,68,6,291,2006-06-23
709,31,38,4,26,2006-02-22
710,36,72,6,190,2007-11-07
711,24,69,,330,2007-04-22
712,30,53,,216,2007-03-05
713,30,57,,161,2007-01-28
714,38,75,3,555,2006-10-03
715,27,45,1,189,2007-07-04
716,26,59,,160,2007-01-27
717,38,48,,,2006-12-18
718,35,48,1,593,2007-04-21
719,38,42,,273,2006-01-13
720,26,44,,17,2006-01-19
721,36,55,,162,2006-01-10
722,33,45,2,380,2007-04-30
723,30,46,3,311,2006-09-03
724,23,75,5,,2007-06-29
725,26,41,6,535,2006-12-26
726,32,43,,88,2006-05-08
727,20,45,,442,2006-09-30
728,32,38,,96,2006-10-26
729,27,54,,368,2006-01-25
730,38,59,4,237,2006-02-06
